Date,Match_Number,City,Venue,Season,Name,Match_Type,Total_Overs,Teams_Participated,Team_1,Team_2,Team_Type,Toss_Winner,Choose_To,Match_Winner,Match_Result,Win_By_Runs,Win_By_Wickets,Win_By_Innings,Man_Of_Match
2009-06-06,2,London,Kennington Oval,2009,ICC World Twenty20,T20,20,"New Zealand, Scotland",New Zealand,Scotland,international,New Zealand,field,New Zealand,,,7,,IG Butler
2009-06-06,3,London,Kennington Oval,2009,ICC World Twenty20,T20,20,"Australia, West Indies",Australia,West Indies,international,Australia,bat,West Indies,,,7,,CH Gayle
2009-06-06,4,Nottingham,Trent Bridge,2009,ICC World Twenty20,T20,20,"Bangladesh, India",Bangladesh,India,international,India,bat,India,,25,,,PP Ojha
2009-06-07,5,London,Kennington Oval,2009,ICC World Twenty20,T20,20,"Scotland, South Africa",Scotland,South Africa,international,Scotland,field,South Africa,,130,,,AB de Villiers
2009-06-07,6,London,Kennington Oval,2009,ICC World Twenty20,T20,20,"England, Pakistan",England,Pakistan,international,Pakistan,field,England,,48,,,LJ Wright
2009-06-08,7,Nottingham,Trent Bridge,2009,ICC World Twenty20,T20,20,"Bangladesh, Ireland",Bangladesh,Ireland,international,Ireland,field,Ireland,,,6,,NJ O'Brien
2009-06-08,8,Nottingham,Trent Bridge,2009,ICC World Twenty20,T20,20,"Australia, Sri Lanka",Australia,Sri Lanka,international,Sri Lanka,field,Sri Lanka,,,6,,KC Sangakkara
2009-06-09,9,London,Lord's,2009,ICC World Twenty20,T20,20,"Netherlands, Pakistan",Netherlands,Pakistan,international,Pakistan,bat,Pakistan,,82,,,Kamran Akmal
2009-06-09,10,London,Lord's,2009,ICC World Twenty20,T20,20,"New Zealand, South Africa",New Zealand,South Africa,international,New Zealand,field,South Africa,,1,,,RE van der Merwe
2009-06-10,12,Nottingham,Trent Bridge,2009,ICC World Twenty20,T20,20,"India, Ireland",India,Ireland,international,India,field,India,,,8,,Z Khan
2009-06-10,11,Nottingham,Trent Bridge,2009,ICC World Twenty20,T20,20,"Sri Lanka, West Indies",Sri Lanka,West Indies,international,West Indies,field,Sri Lanka,,15,,,ST Jayasuriya
2009-06-11,13,Nottingham,Trent Bridge,2009,ICC World Twenty20,T20,20,"Ireland, New Zealand",Ireland,New Zealand,international,Ireland,field,New Zealand,,83,,,AJ Redmond
2009-06-11,14,Nottingham,Trent Bridge,2009,ICC World Twenty20,T20,20,"England, South Africa",England,South Africa,international,England,bat,South Africa,,,7,,JH Kallis
2009-06-12,15,London,Lord's,2009,ICC World Twenty20,T20,20,"Pakistan, Sri Lanka",Pakistan,Sri Lanka,international,Sri Lanka,bat,Sri Lanka,,19,,,TM Dilshan
2009-06-12,16,London,Lord's,2009,ICC World Twenty20,T20,20,"India, West Indies",India,West Indies,international,India,bat,West Indies,,,7,,DJ Bravo
2009-06-13,17,London,Kennington Oval,2009,ICC World Twenty20,T20,20,"South Africa, West Indies",South Africa,West Indies,international,West Indies,field,South Africa,,20,,,WD Parnell
2009-06-13,18,London,Kennington Oval,2009,ICC World Twenty20,T20,20,"New Zealand, Pakistan",New Zealand,Pakistan,international,New Zealand,bat,Pakistan,,,6,,Umar Gul
2009-06-14,19,London,Lord's,2009,ICC World Twenty20,T20,20,"Ireland, Sri Lanka",Ireland,Sri Lanka,international,Sri Lanka,bat,Sri Lanka,,9,,,DPMD Jayawardene
2009-06-14,20,London,Lord's,2009,ICC World Twenty20,T20,20,"England, India",England,India,international,India,field,England,,3,,,RJ Sidebottom
2009-06-15,22,London,Kennington Oval,2009,ICC World Twenty20,T20,20,"England, West Indies",England,West Indies,international,England,bat,West Indies,,,5,,RR Sarwan
2009-06-15,21,London,Kennington Oval,2009,ICC World Twenty20,T20,20,"Ireland, Pakistan",Ireland,Pakistan,international,Pakistan,bat,Pakistan,,39,,,Kamran Akmal
2009-06-16,23,Nottingham,Trent Bridge,2009,ICC World Twenty20,T20,20,"New Zealand, Sri Lanka",New Zealand,Sri Lanka,international,Sri Lanka,bat,Sri Lanka,,48,,,BAW Mendis
2009-06-16,24,Nottingham,Trent Bridge,2009,ICC World Twenty20,T20,20,"India, South Africa",India,South Africa,international,South Africa,bat,South Africa,,12,,,AB de Villiers
2009-06-18,,Nottingham,Trent Bridge,2009,ICC World Twenty20,T20,20,"Pakistan, South Africa",Pakistan,South Africa,international,Pakistan,bat,Pakistan,,7,,,Shahid Afridi
2009-06-19,,London,Kennington Oval,2009,ICC World Twenty20,T20,20,"Sri Lanka, West Indies",Sri Lanka,West Indies,international,West Indies,field,Sri Lanka,,57,,,TM Dilshan
2009-06-21,,London,Lord's,2009,ICC World Twenty20,T20,20,"Pakistan, Sri Lanka",Pakistan,Sri Lanka,international,Sri Lanka,bat,Pakistan,,,8,,Shahid Afridi
2008-08-04,,Belfast,"Civil Service Cricket Club, Stormont",2008,ICC World Twenty20 Qualifier,T20,20,"Ireland, Kenya",Ireland,Kenya,international,Ireland,field,Ireland,,,4,,AC Botha
2008-08-04,,Belfast,"Civil Service Cricket Club, Stormont",2008,ICC World Twenty20 Qualifier,T20,20,"Netherlands, Scotland",Netherlands,Scotland,international,Netherlands,field,Netherlands,,,5,,RN ten Doeschate
2008-10-11,4,King City,Maple Leaf North-West Ground,2008/09,T20 Canada,T20,20,"Pakistan, Sri Lanka",Pakistan,Sri Lanka,international,Pakistan,field,Pakistan,,,3,,Shoaib Malik
2008-10-13,,King City,Maple Leaf North-West Ground,2008/09,T20 Canada,T20,20,"Pakistan, Sri Lanka",Pakistan,Sri Lanka,international,Sri Lanka,field,Sri Lanka,,,5,,ST Jayasuriya
2009-02-27,2,Wellington,Westpac Stadium,2008/09,India in New Zealand T20I Series,T20,20,"New Zealand, India",New Zealand,India,international,New Zealand,field,New Zealand,,,5,,BB McCullum
2008-12-26,1,Auckland,"Eden Park, Auckland",2008/09,West Indies tour of New Zealand,T20,20,"New Zealand, West Indies",New Zealand,West Indies,international,New Zealand,bat,,tie,,,,CH Gayle
2008-12-28,2,Hamilton,Seddon Park,2008/09,West Indies in New Zealand T20I Series,T20,20,"New Zealand, West Indies",New Zealand,West Indies,international,New Zealand,bat,New Zealand,,36,,,JD Ryder
2009-02-25,1,Christchurch,AMI Stadium,2008/09,India in New Zealand T20I Series,T20,20,"New Zealand, India",New Zealand,India,international,New Zealand,field,New Zealand,,,7,,BB McCullum
2009-02-10,,Colombo,R Premadasa Stadium,2008/09,,T20,20,"Sri Lanka, India",Sri Lanka,India,international,Sri Lanka,bat,India,,,3,,YK Pathan
2009-11-13,1,Johannesburg,New Wanderers Stadium,2009/10,England in South Africa T20I Series,T20,20,"South Africa, England",South Africa,England,international,South Africa,field,England,,1,,,EJG Morgan
2009-11-15,2,Centurion,SuperSport Park,2009/10,England in South Africa T20I Series,T20,20,"South Africa, England",South Africa,England,international,South Africa,bat,South Africa,,84,,,LE Bosman
2009-06-25,,Derby,County Ground,2009,,T20,20,"England, Australia",England,Australia,international,Australia,bat,Australia,,34,,,S Nitschke
2009-05-07,,,Dubai International Cricket Stadium,2009,,T20,20,"Australia, Pakistan",Australia,Pakistan,international,Pakistan,field,Pakistan,,,7,,"Shahid Afridi, Umar Gul"
2009-08-02,,St Kitts,"Warner Park, Basseterre",2009,,T20,20,"West Indies, Bangladesh",West Indies,Bangladesh,international,Bangladesh,bat,West Indies,,,5,,DJG Sammy
2009-08-12,,Colombo,R Premadasa Stadium,2009,,T20,20,"Sri Lanka, Pakistan",Sri Lanka,Pakistan,international,Pakistan,bat,Pakistan,,52,,,Shahid Afridi
2009-09-02,1,Colombo,R Premadasa Stadium,2009,New Zealand in Sri Lanka T20I Series,T20,20,"Sri Lanka, New Zealand",Sri Lanka,New Zealand,international,New Zealand,bat,New Zealand,,3,,,DL Vettori
2009-09-04,2,Colombo,R Premadasa Stadium,2009,New Zealand in Sri Lanka T20I Series,T20,20,"Sri Lanka, New Zealand",Sri Lanka,New Zealand,international,New Zealand,bat,New Zealand,,22,,,JD Ryder
2010-02-21,1,Hobart,Bellerive Oval,2009/10,West Indies in Australia T20I Series,T20,20,"Australia, West Indies",Australia,West Indies,international,Australia,bat,Australia,,38,,,SW Tait
2010-02-23,2,,Sydney Cricket Ground,2009/10,West Indies in Australia T20I Series,T20,20,"Australia, West Indies",Australia,West Indies,international,West Indies,bat,Australia,,,8,,DA Warner
2010-02-05,,,Melbourne Cricket Ground,2009/10,,T20,20,"Australia, Pakistan",Australia,Pakistan,international,Australia,bat,Australia,,2,,,SW Tait
2010-04-30,2,Guyana,Providence Stadium,2010,ICC World Twenty20,T20,20,"West Indies, Ireland",West Indies,Ireland,international,West Indies,bat,West Indies,,70,,,DJG Sammy
2010-04-30,1,Guyana,Providence Stadium,2010,ICC World Twenty20,T20,20,"New Zealand, Sri Lanka",New Zealand,Sri Lanka,international,Sri Lanka,bat,New Zealand,,,2,,NL McCullum
2010-05-01,4,St Lucia,"Beausejour Stadium, Gros Islet",2010,ICC World Twenty20,T20,20,"Bangladesh, Pakistan",Bangladesh,Pakistan,international,Pakistan,bat,Pakistan,,21,,,Salman Butt
2010-05-04,10,Guyana,Providence Stadium,2010,ICC World Twenty20,T20,20,"England, Ireland",England,Ireland,international,Ireland,field,,no result,,,,
2010-05-02,5,St Lucia,"Beausejour Stadium, Gros Islet",2010,ICC World Twenty20,T20,20,"India, South Africa",India,South Africa,international,South Africa,field,India,,14,,,SK Raina
2010-05-02,6,St Lucia,"Beausejour Stadium, Gros Islet",2010,ICC World Twenty20,T20,20,"Australia, Pakistan",Australia,Pakistan,international,Australia,bat,Australia,,34,,,SR Watson
2010-05-04,9,Guyana,Providence Stadium,2010,ICC World Twenty20,T20,20,"New Zealand, Zimbabwe",New Zealand,Zimbabwe,international,New Zealand,field,New Zealand,,7,,,NL McCullum
2010-05-03,8,Guyana,Providence Stadium,2010,ICC World Twenty20,T20,20,"West Indies, England",West Indies,England,international,West Indies,field,West Indies,,,8,,DJG Sammy
2010-05-03,7,Guyana,Providence Stadium,2010,ICC World Twenty20,T20,20,"Sri Lanka, Zimbabwe",Sri Lanka,Zimbabwe,international,Sri Lanka,bat,Sri Lanka,,14,,,DPMD Jayawardene
2010-05-05,11,Barbados,"Kensington Oval, Bridgetown",2010,ICC World Twenty20,T20,20,"Australia, Bangladesh",Australia,Bangladesh,international,Australia,bat,Australia,,27,,,MEK Hussey
2010-05-06,13,Barbados,"Kensington Oval, Bridgetown",2010,ICC World Twenty20,T20,20,"England, Pakistan",England,Pakistan,international,England,field,England,,,6,,KP Pietersen
2010-05-06,14,Barbados,"Kensington Oval, Bridgetown",2010,ICC World Twenty20,T20,20,"New Zealand, South Africa",New Zealand,South Africa,international,South Africa,bat,South Africa,,13,,,JA Morkel
2010-05-07,15,Barbados,"Kensington Oval, Bridgetown",2010,ICC World Twenty20,T20,20,"Australia, India",Australia,India,international,India,field,Australia,,49,,,DA Warner
2010-05-07,16,Barbados,"Kensington Oval, Bridgetown",2010,ICC World Twenty20,T20,20,"West Indies, Sri Lanka",West Indies,Sri Lanka,international,Sri Lanka,bat,Sri Lanka,,57,,,DPMD Jayawardene
2010-05-08,17,Barbados,"Kensington Oval, Bridgetown",2010,ICC World Twenty20,T20,20,"New Zealand, Pakistan",New Zealand,Pakistan,international,Pakistan,field,New Zealand,,1,,,IG Butler
2010-05-08,18,Barbados,"Kensington Oval, Bridgetown",2010,ICC World Twenty20,T20,20,"England, South Africa",England,South Africa,international,England,bat,England,,39,,,KP Pietersen
2010-05-09,19,Barbados,"Kensington Oval, Bridgetown",2010,ICC World Twenty20,T20,20,"West Indies, India",West Indies,India,international,India,field,West Indies,,14,,,CH Gayle
2010-05-09,20,Barbados,"Kensington Oval, Bridgetown",2010,ICC World Twenty20,T20,20,"Australia, Sri Lanka",Australia,Sri Lanka,international,Australia,bat,Australia,,81,,,CL White
2010-05-10,21,St Lucia,"Beausejour Stadium, Gros Islet",2010,ICC World Twenty20,T20,20,"Pakistan, South Africa",Pakistan,South Africa,international,Pakistan,bat,Pakistan,,11,,,Umar Akmal
2010-05-10,22,St Lucia,"Beausejour Stadium, Gros Islet",2010,ICC World Twenty20,T20,20,"England, New Zealand",England,New Zealand,international,New Zealand,bat,England,,,3,,TT Bresnan
2010-05-11,23,St Lucia,"Beausejour Stadium, Gros Islet",2010,ICC World Twenty20,T20,20,"India, Sri Lanka",India,Sri Lanka,international,India,bat,Sri Lanka,,,5,,AD Mathews
2010-05-11,24,St Lucia,"Beausejour Stadium, Gros Islet",2010,ICC World Twenty20,T20,20,"West Indies, Australia",West Indies,Australia,international,West Indies,bat,Australia,,,6,,SPD Smith
2010-05-13,,St Lucia,"Beausejour Stadium, Gros Islet",2010,ICC World Twenty20,T20,20,"England, Sri Lanka",England,Sri Lanka,international,Sri Lanka,bat,England,,,7,,SCJ Broad
2010-05-14,,St Lucia,"Beausejour Stadium, Gros Islet",2010,ICC World Twenty20,T20,20,"Australia, Pakistan",Australia,Pakistan,international,Australia,field,Australia,,,3,,MEK Hussey
2010-05-16,,Barbados,"Kensington Oval, Bridgetown",2010,ICC World Twenty20,T20,20,"Australia, England",Australia,England,international,England,field,England,,,7,,C Kieswetter
2010-05-13,,St Lucia,"Beausejour Stadium, Gros Islet",2010,ICC Women's World Twenty20,T20,20,"Australia, India",Australia,India,international,India,bat,Australia,,,7,,AJ Blackwell
2010-05-14,,St Lucia,"Beausejour Stadium, Gros Islet",2010,ICC Women's World Twenty20,T20,20,"West Indies, New Zealand",West Indies,New Zealand,international,West Indies,field,New Zealand,,56,,,SJ McGlashan
2010-05-16,,Barbados,"Kensington Oval, Bridgetown",2010,ICC Women's World Twenty20,T20,20,"Australia, New Zealand",Australia,New Zealand,international,Australia,bat,Australia,,3,,,EA Perry
2009-10-28,3,Paarl,Boland Bank Park,2009/10,West Indies Women in South Africa T20I Series,T20,20,"South Africa, West Indies",South Africa,West Indies,international,South Africa,field,West Indies,,2,,,DJS Dottin
2010-02-03,,Hamilton,Seddon Park,2009/10,,T20,20,"New Zealand, Bangladesh",New Zealand,Bangladesh,international,Bangladesh,bat,New Zealand,,,10,,DL Vettori
2010-02-26,1,Wellington,Westpac Stadium,2009/10,Australia in New Zealand T20I Series,T20,20,"New Zealand, Australia",New Zealand,Australia,international,New Zealand,bat,Australia,,,6,,MG Johnson
2010-02-28,2,Christchurch,AMI Stadium,2009/10,Australia in New Zealand T20I Series,T20,20,"New Zealand, Australia",New Zealand,Australia,international,New Zealand,bat,,tie,,,,BB McCullum
2010-07-05,1,Birmingham,Edgbaston,2010,MCC Spirit of Cricket T20I Series,T20,20,"Australia, Pakistan",Australia,Pakistan,international,Pakistan,bat,Pakistan,,23,,,Umar Akmal
2010-07-06,2,Birmingham,Edgbaston,2010,MCC Spirit of Cricket T20I Series,T20,20,"Australia, Pakistan",Australia,Pakistan,international,Pakistan,bat,Pakistan,,11,,,Mohammad Amir
2010-09-05,1,Cardiff,Sophia Gardens,2010,Pakistan in England T20I Series,T20,20,"England, Pakistan",England,Pakistan,international,England,field,England,,,5,,MH Yardy
2010-09-07,2,Cardiff,Sophia Gardens,2010,Pakistan in England T20I Series,T20,20,"England, Pakistan",England,Pakistan,international,Pakistan,bat,England,,,6,,TT Bresnan
2009-11-12,1,,Dubai International Cricket Stadium,2009/10,Pakistan v New Zealand T20I Series,T20,20,"New Zealand, Pakistan",New Zealand,Pakistan,international,New Zealand,field,Pakistan,,49,,,Imran Nazir
2009-11-13,2,,Dubai International Cricket Stadium,2009/10,Pakistan v New Zealand T20I Series,T20,20,"New Zealand, Pakistan",New Zealand,Pakistan,international,Pakistan,bat,Pakistan,,7,,,Umar Akmal
2009-12-09,1,Nagpur,"Vidarbha Cricket Association Stadium, Jamtha",2009/10,Sri Lanka in India T20I Series,T20,20,"India, Sri Lanka",India,Sri Lanka,international,India,field,Sri Lanka,,29,,,KC Sangakkara
2009-12-12,2,Chandigarh,"Punjab Cricket Association Stadium, Mohali",2009/10,Sri Lanka in India T20I Series,T20,20,"India, Sri Lanka",India,Sri Lanka,international,Sri Lanka,bat,India,,,6,,Yuvraj Singh
2010-02-28,,Trinidad,"Queen's Park Oval, Port of Spain",2009/10,,T20,20,"West Indies, Zimbabwe",West Indies,Zimbabwe,international,Zimbabwe,bat,Zimbabwe,,26,,,AG Cremer
2010-05-19,1,Antigua,"Sir Vivian Richards Stadium, North Sound",2010,South Africa in West Indies T20I Series,T20,20,"West Indies, South Africa",West Indies,South Africa,international,West Indies,field,South Africa,,13,,,R McLaren
2010-02-09,4,,Dubai International Cricket Stadium,2009/10,ICC World Twenty20 Qualifier,T20,20,"Canada, Netherlands",Canada,Netherlands,international,Canada,bat,Netherlands,,,6,,B Zuiderent
2010-02-10,6,,Dubai International Cricket Stadium,2009/10,ICC World Twenty20 Qualifier,T20,20,"Canada, Kenya",Canada,Kenya,international,Kenya,field,Kenya,,,9,,AA Obanda
2010-02-11,12,,Dubai International Cricket Stadium,2009/10,ICC World Twenty20 Qualifier,T20,20,"Ireland, Scotland",Ireland,Scotland,international,Ireland,bat,Ireland,,37,,,DT Johnston
2010-02-13,16,,Dubai International Cricket Stadium,2009/10,ICC World Twenty20 Qualifier,T20,20,"Ireland, Netherlands",Ireland,Netherlands,international,Ireland,bat,Ireland,,65,,,AR Cusack
2010-02-19,1,,Dubai International Cricket Stadium,2009/10,Pakistan v England T20I Series,T20,20,"England, Pakistan",England,Pakistan,international,Pakistan,bat,England,,,7,,EJG Morgan
2010-02-20,2,,Dubai International Cricket Stadium,2009/10,Pakistan v England T20I Series,T20,20,"England, Pakistan",England,Pakistan,international,Pakistan,field,Pakistan,,,4,,Abdul Razzaq
2010-10-31,,Perth,Western Australia Cricket Association Ground,2010/11,,T20,20,"Australia, Sri Lanka",Australia,Sri Lanka,international,Australia,bat,Sri Lanka,,,7,,S Randiv
2011-01-12,1,,Adelaide Oval,2010/11,England in Australia T20I Series,T20,20,"Australia, England",Australia,England,international,Australia,bat,England,,,1,,SR Watson
2011-01-14,2,,Melbourne Cricket Ground,2010/11,England in Australia T20I Series,T20,20,"Australia, England",Australia,England,international,Australia,bat,Australia,,4,,,AJ Finch
2010-05-20,2,Antigua,"Sir Vivian Richards Stadium, North Sound",2010,South Africa in West Indies T20I Series,T20,20,"West Indies, South Africa",West Indies,South Africa,international,West Indies,field,South Africa,,1,,,J Botha
2010-06-12,1,,Harare Sports Club,2010,India in Zimbabwe T20I Series,T20,20,"Zimbabwe, India",Zimbabwe,India,international,India,field,India,,,6,,YK Pathan
2010-06-13,2,,Harare Sports Club,2010,India in Zimbabwe T20I Series,T20,20,"Zimbabwe, India",Zimbabwe,India,international,India,field,India,,,7,,SK Raina
2010-05-22,1,Lauderhill,Central Broward Regional Park Stadium Turf Ground,2010,New Zealand v Sri Lanka T20I Series,T20,20,"New Zealand, Sri Lanka",New Zealand,Sri Lanka,international,New Zealand,bat,New Zealand,,28,,,SB Styris
2010-05-23,2,Lauderhill,Central Broward Regional Park Stadium Turf Ground,2010,New Zealand v Sri Lanka T20I Series,T20,20,"New Zealand, Sri Lanka",New Zealand,Sri Lanka,international,New Zealand,bat,Sri Lanka,,,7,,KMDN Kulasekara
2010-10-27,2,Abu Dhabi,Sheikh Zayed Stadium,2010/11,Pakistan v South Africa T20I Series,T20,20,"Pakistan, South Africa",Pakistan,South Africa,international,Pakistan,bat,South Africa,,,6,,J Theron
2010-10-08,1,Bloemfontein,OUTsurance Oval,2010/11,Zimbabwe in South Africa T20I Series,T20,20,"South Africa, Zimbabwe",South Africa,Zimbabwe,international,Zimbabwe,bat,South Africa,,,7,,GC Smith
2010-10-10,2,Kimberley,De Beers Diamond Oval,2010/11,Zimbabwe in South Africa T20I Series,T20,20,"South Africa, Zimbabwe",South Africa,Zimbabwe,international,South Africa,bat,South Africa,,8,,,JP Duminy
2011-01-09,,Durban,Moses Mabhida Stadium,2010/11,,T20,20,"South Africa, India",South Africa,India,international,India,bat,India,,21,,,RG Sharma
2010-12-26,1,Auckland,Eden Park,2010/11,Pakistan in New Zealand T20I Series,T20,20,"New Zealand, Pakistan",New Zealand,Pakistan,international,New Zealand,field,New Zealand,,,5,,TG Southee
2010-12-28,2,Hamilton,Seddon Park,2010/11,Pakistan in New Zealand T20I Series,T20,20,"New Zealand, Pakistan",New Zealand,Pakistan,international,Pakistan,field,New Zealand,,39,,,NL McCullum
2010-12-30,3,Christchurch,AMI Stadium,2010/11,Pakistan in New Zealand T20I Series,T20,20,"New Zealand, Pakistan",New Zealand,Pakistan,international,Pakistan,bat,Pakistan,,103,,,Abdul Razzaq
2011-06-25,,Bristol,County Ground,2011,,T20,20,"England, Sri Lanka",England,Sri Lanka,international,Sri Lanka,field,Sri Lanka,,,9,,DPMD Jayawardene
2011-08-31,,Manchester,Old Trafford,2011,,T20,20,"England, India",England,India,international,India,bat,England,,,6,,JW Dernbach
2010-12-30,2,Nelson,Saxton Oval,2010/11,Rose Bowl,T20,20,"New Zealand, Australia",New Zealand,Australia,international,New Zealand,bat,Australia,,,4,,SJ Coyte
2010-10-26,1,Abu Dhabi,Sheikh Zayed Stadium,2010/11,Pakistan v South Africa T20I Series,T20,20,"Pakistan, South Africa",Pakistan,South Africa,international,Pakistan,bat,South Africa,,,6,,JP Duminy
2011-04-21,,St Lucia,"Beausejour Stadium, Gros Islet",2011,,T20,20,"West Indies, Pakistan",West Indies,Pakistan,international,West Indies,bat,West Indies,,7,,,D Bishoo
2011-06-04,,Trinidad,"Queen's Park Oval, Port of Spain",2011,,T20,20,"West Indies, India",West Indies,India,international,West Indies,field,India,,16,,,S Badrinath
2011-06-26,,Taunton,County Ground,2011,NatWest Women's T20 Quadrangular Series,T20,20,"England, India",England,India,international,England,bat,England,,46,,,SC Taylor
2011-10-13,1,Cape Town,Newlands,2011/12,Australia in South Africa T20I Series,T20,20,"South Africa, Australia",South Africa,Australia,international,South Africa,bat,Australia,,,5,,SR Watson
2011-10-16,2,Johannesburg,New Wanderers Stadium,2011/12,Australia in South Africa T20I Series,T20,20,"South Africa, Australia",South Africa,Australia,international,Australia,bat,South Africa,,,3,,J Theron
2011-08-06,1,,Pallekele International Cricket Stadium,2011,Australia in Sri Lanka T20I Series,T20,20,"Sri Lanka, Australia",Sri Lanka,Australia,international,Australia,field,Sri Lanka,,35,,,TM Dilshan
2011-08-08,2,,Pallekele International Cricket Stadium,2011,Australia in Sri Lanka T20I Series,T20,20,"Sri Lanka, Australia",Sri Lanka,Australia,international,Sri Lanka,bat,Sri Lanka,,8,,,BAW Mendis
2012-02-01,1,Sydney,Stadium Australia,2011/12,India in Australia T20I Series,T20,20,"Australia, India",Australia,India,international,India,field,Australia,,31,,,MS Wade
2012-02-03,2,,Melbourne Cricket Ground,2011/12,India in Australia T20I Series,T20,20,"Australia, India",Australia,India,international,Australia,bat,India,,,8,,RA Jadeja
2012-02-11,1,Auckland,Eden Park,2011/12,Zimbabwe in New Zealand T20I Series,T20,20,"New Zealand, Zimbabwe",New Zealand,Zimbabwe,international,Zimbabwe,bat,New Zealand,,,7,,MJ Guptill
2012-02-14,2,Hamilton,Seddon Park,2011/12,Zimbabwe in New Zealand T20I Series,T20,20,"New Zealand, Zimbabwe",New Zealand,Zimbabwe,international,Zimbabwe,bat,New Zealand,,,5,,JEC Franklin
2012-02-17,1,Wellington,Westpac Stadium,2011/12,South Africa in New Zealand T20I Series,T20,20,"New Zealand, South Africa",New Zealand,South Africa,international,New Zealand,field,New Zealand,,,6,,MJ Guptill
2012-02-19,2,Hamilton,Seddon Park,2011/12,South Africa in New Zealand T20I Series,T20,20,"New Zealand, South Africa",New Zealand,South Africa,international,South Africa,field,South Africa,,,8,,RE Levi
2012-02-22,3,Auckland,Eden Park,2011/12,South Africa in New Zealand T20I Series,T20,20,"New Zealand, South Africa",New Zealand,South Africa,international,New Zealand,field,South Africa,,3,,,J Botha
2011-10-29,,Kolkata,Eden Gardens,2011/12,,T20,20,"India, England",India,England,international,India,bat,England,,,6,,KP Pietersen
2011-09-16,1,,Harare Sports Club,2011,Pakistan in Zimbabwe T20I Series,T20,20,"Zimbabwe, Pakistan",Zimbabwe,Pakistan,international,Zimbabwe,field,Pakistan,,85,,,Mohammad Hafeez
2011-09-18,2,,Harare Sports Club,2011,Pakistan in Zimbabwe T20I Series,T20,20,"Zimbabwe, Pakistan",Zimbabwe,Pakistan,international,Pakistan,bat,Pakistan,,5,,,Mohammad Hafeez
2011-09-23,1,London,Kennington Oval,2011,West Indies in England T20I Series,T20,20,"England, West Indies",England,West Indies,international,England,field,England,,,10,,RS Bopara
2011-09-25,2,London,Kennington Oval,2011,West Indies in England T20I Series,T20,20,"England, West Indies",England,West Indies,international,England,field,West Indies,,25,,,GE Mathurin
2011-10-15,1,,Harare Sports Club,2011/12,New Zealand in Zimbabwe T20I Series,T20,20,"Zimbabwe, New Zealand",Zimbabwe,New Zealand,international,New Zealand,field,New Zealand,,,10,,BB McCullum
2011-10-17,2,,Harare Sports Club,2011/12,New Zealand in Zimbabwe T20I Series,T20,20,"Zimbabwe, New Zealand",Zimbabwe,New Zealand,international,Zimbabwe,field,New Zealand,,34,,,MJ Guptill
2011-10-29,2,Potchefstroom,Senwes Park,2011/12,England Women in South Africa T20I Series,T20,20,"South Africa, England",South Africa,England,international,South Africa,bat,,no result,,,,
2012-02-17,1,Wellington,Westpac Stadium,2011/12,England Women in New Zealand T20I Series,T20,20,"New Zealand, England",New Zealand,England,international,England,field,England,,,6,,A Shrubsole
2012-02-19,2,Hamilton,Seddon Park,2011/12,England Women in New Zealand T20I Series,T20,20,"New Zealand, England",New Zealand,England,international,New Zealand,field,England,,48,,,LA Marsh
2012-02-22,3,Auckland,Eden Park,2011/12,England Women in New Zealand T20I Series,T20,20,"New Zealand, England",New Zealand,England,international,New Zealand,field,England,,10,,,JL Gunn
2011-11-25,,Abu Dhabi,Sheikh Zayed Stadium,2011/12,,T20,20,"Pakistan, Sri Lanka",Pakistan,Sri Lanka,international,Sri Lanka,bat,Pakistan,,,5,,Aizaz Cheema
2012-02-23,1,,Dubai International Cricket Stadium,2011/12,Pakistan v England T20I Series,T20,20,"England, Pakistan",England,Pakistan,international,England,field,Pakistan,,8,,,Umar Gul
2012-02-25,2,,Dubai International Cricket Stadium,2011/12,Pakistan v England T20I Series,T20,20,"England, Pakistan",England,Pakistan,international,England,bat,England,,38,,,JM Bairstow
2012-02-27,3,Abu Dhabi,Sheikh Zayed Stadium,2011/12,Pakistan v England T20I Series,T20,20,"England, Pakistan",England,Pakistan,international,England,bat,England,,5,,,KP Pietersen
2011-10-11,,Mirpur,Shere Bangla National Stadium,2011/12,,T20,20,"Bangladesh, West Indies",Bangladesh,West Indies,international,Bangladesh,field,Bangladesh,,,3,,Mushfiqur Rahim
2012-09-18,1,Hambantota,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2012/13,ICC World Twenty20,T20,20,"Sri Lanka, Zimbabwe",Sri Lanka,Zimbabwe,international,Zimbabwe,field,Sri Lanka,,82,,,BAW Mendis
2012-09-19,2,Colombo,R Premadasa Stadium,2012/13,ICC World Twenty20,T20,20,"Australia, Ireland",Australia,Ireland,international,Ireland,bat,Australia,,,7,,SR Watson
2012-09-20,4,Hambantota,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",2012/13,ICC World Twenty20,T20,20,"South Africa, Zimbabwe",South Africa,Zimbabwe,international,South Africa,field,South Africa,,,10,,JH Kallis
2012-09-21,5,,Pallekele International Cricket Stadium,2012/13,ICC World Twenty20,T20,20,"Bangladesh, New Zealand",Bangladesh,New Zealand,international,Bangladesh,field,New Zealand,,59,,,BB McCullum
